seg_id,road_class,district,inc_tier,cov_frac,n_img,recent_share,covered
H-90400,Collector,G,$100-150k,1.0,70,0.0,True
H-90401,Collector,G,$100-150k,1.0,98,0.0,True
H-90402,Local street,E,$50-100k,1.0,63,0.0,True
H-90403,Local street,E,$50-100k,1.0,59,0.0,True
H-90404,Local street,C,$100-150k,1.0,38,0.0,True
H-90405,Local street,C,$100-150k,0.3333333333333333,21,0.0,False
H-90406,Local street,C,$100-150k,0.3333333333333333,22,0.0,False
H-90407,Local street,C,$150k+,1.0,45,0.0,True
H-90408,Local street,C,$150k+,0.3333333333333333,21,0.0,False
H-90409,Local street,C,$100-150k,0.3333333333333333,22,0.0,False
H-90410,Arterial,C,$100-150k,1.0,49,0.0,True
H-90411,Arterial,C,$100-150k,0.5,18,0.0,True
H-90412,Local street,C,$150k+,1.0,71,0.0,True
H-90413,Local street,C,$150k+,1.0,83,0.0,True
H-90414,Arterial,C,$150k+,1.0,39,0.0,True
H-90415,Local street,C,$150k+,1.0,71,0.0,True
H-90416,Local street,C,$150k+,1.0,46,0.0,True
H-90417,Local street,C,$150k+,1.0,58,0.0,True
H-90418,Local street,C,$150k+,1.0,54,0.0,True
H-90419,Local street,C,$150k+,1.0,86,0.0,True
H-90420,Local street,C,$150k+,1.0,84,0.0,True
H-90421,Local street,C,$150k+,1.0,52,0.0,True
H-90422,Local street,C,$150k+,1.0,50,0.0,True
H-90423,Local street,C,$150k+,1.0,52,0.0,True
H-90424,Local street,C,$150k+,1.0,84,0.0,True
H-90425,Arterial,C,$150k+,1.0,52,0.0,True
H-90426,Arterial,C,$150k+,1.0,59,0.0,True
H-90427,Local street,C,$150k+,1.0,55,0.0,True
H-90428,Local street,C,$150k+,1.0,56,0.0,True
H-90429,Local street,C,$150k+,1.0,56,0.0,True
H-90430,Local street,C,$150k+,1.0,38,0.0,True
H-90431,Local street,C,$150k+,1.0,61,0.0,True
H-90432,Local street,C,$150k+,1.0,29,0.0,True
H-90433,Local street,C,$150k+,1.0,42,0.0,True
H-90434,Local street,C,$150k+,1.0,31,0.0,True
H-90435,Local street,C,$150k+,1.0,57,0.0,True
H-90436,Local street,C,$150k+,1.0,43,0.0,True
H-90437,Local street,C,$150k+,1.0,44,0.0,True
H-90438,Local street,C,$150k+,1.0,40,0.0,True
H-90439,Arterial,H,$150k+,1.0,31,0.0,True
H-90440,Arterial,H,$150k+,1.0,28,0.0,True
H-90441,Local street,C,$150k+,1.0,42,0.0,True
H-90442,Arterial,C,$150k+,1.0,34,0.0,True
H-90443,Arterial,C,$150k+,1.0,39,0.0,True
H-90454,Arterial,D,,1.0,168,0.0,True
H-90455,Local street,D,,1.0,111,0.0,True
H-90456,Arterial,D,,1.0,423,0.0,True
H-90457,Local street,D,,1.0,340,0.0,True
H-90458,Local street,D,,1.0,84,0.0,True
H-90459,Local street,D,,1.0,94,0.0,True
H-90460,Local street,D,,1.0,105,0.0,True
H-90463,Local street,D,$50-100k,1.0,380,0.0,True
H-90464,Local street,D,,1.0,112,0.0,True
H-90465,Collector,D,,1.0,111,0.0,True
H-90468,Collector,D,$100-150k,1.0,46,0.0,True
H-90469,Local street,D,,1.0,42,0.0,True
H-90470,Local street,D,,1.0,40,0.0,True
H-90471,Local street,D,,1.0,83,0.0,True
H-90472,Local street,D,,1.0,43,0.0,True
H-90473,Local street,D,,1.0,42,0.0,True
H-90474,Local street,D,,0.3333333333333333,15,0.0,False
H-90475,Local street,D,,1.0,25,0.0,True
H-90476,Arterial,D,,1.0,44,0.0,True
H-90477,Arterial,D,,1.0,63,0.0,True
H-90478,Local street,D,,1.0,43,0.0,True
H-90479,Collector,D,,1.0,102,0.0,True
H-90480,Local street,D,,1.0,76,0.0,True
H-90481,Arterial,D,,1.0,139,0.0,True
H-90482,Arterial,D,$50-100k,1.0,187,0.0,True
H-90483,Local street,D,$50-100k,1.0,80,0.0,True
H-90484,Local street,D,$50-100k,1.0,52,0.0,True
H-90485,Arterial,D,$50-100k,1.0,147,0.0,True
H-90487,Local street,D,$50-100k,1.0,42,0.0,True
H-90488,Local street,D,$50-100k,1.0,128,0.0,True
H-90491,Major arterial,I,$50-100k,1.0,52,0.0,True
H-90492,Local street,I,Under $50k,1.0,120,0.0,True
H-90493,Local street,I,$50-100k,1.0,112,0.0,True
H-90494,Major arterial,I,$50-100k,1.0,69,0.0,True
H-90495,Local street,I,Under $50k,1.0,67,0.0,True
H-90496,Major arterial,D,$50-100k,1.0,630,0.044444444444444446,True
H-90497,Arterial,D,$50-100k,1.0,194,0.03608247422680412,True
H-90498,Arterial,D,$50-100k,1.0,221,0.03167420814479638,True
H-90499,Major arterial,D,$50-100k,1.0,219,0.1141552511415525,True
H-90503,Local street,D,$50-100k,1.0,160,0.01875,True
H-90504,Major arterial,D,$50-100k,1.0,169,0.05917159763313609,True
H-90505,Local street,D,$50-100k,1.0,143,0.02097902097902098,True
H-90507,Arterial,I,$50-100k,1.0,64,0.0,True
H-90509,Arterial,I,$50-100k,1.0,87,0.0,True
H-90512,Collector,C,$150k+,1.0,73,0.0,True
H-90513,Collector,C,$150k+,1.0,73,0.0,True
